3,1006447222.2222222,0
6,833859664.6516984,0
9,590002777.7777778,0
12,412668042.9674387,0
15,415404305.5555556,0
18,369188647.6608187,0
21,242360607.14285713,0
24,192144011.31071195,0
27,326961534.7222222,0
30,231883639.59977925,0
33,38371938.613861404,0
36,51893749.99999996,0
