x,y,id,ip,model
7.478878,43.762768,node_0,192.168.160.22,node_0,../../models/model1.csv
7.4534752233015675,43.76276798621236,node_1,192.168.160.23,../../models/model2.csv
7.428072446608987,43.76276797242472,node_2,192.168.160.24,../../models/model1.csv
7.402669669922265,43.762767958637085,node_3,192.168.160.25,../../models/model2.csv
7.377266893241393,43.76276794484944,node_4,192.168.160.26,../../models/model1.csv

