3,964255555.5555556,198.09997538516095
6,973563888.8888888,213.75881633615973
9,743958333.3333334,246.14173949011598
12,462008308.15709966,247.77398832089517
15,354108611.1111111,180.28540823223585
18,363393611.1111111,109.65929148852258
21,324834523.8095238,197.767765170806
24,271296555.55555564,163.71702322080324
27,219361111.1111111,117.43403809110539
30,279582519.84126973,168.4588928513875
33,71836266.6666667,53.69106388736531
36,51893749.999999955,64.00527870283568
